0,2
0.6,2
1.2,1
1.8,1
2.4,0
3,0
3.6,1
4.2,2
4.8,3
5.4,6
6,6
6.6,7
7.2,5
7.8,3
8.4,2
9,4
9.6,11
10.2,25
10.8,47
11.4,78
12,115
12.6,154
13.2,190
13.8,216
14.4,247
15,246
15.6,227
16.2,211
16.8,178
17.4,139
18,100
18.6,64
19.2,35
19.8,16
20.4,7
21,4
21.6,5
22.2,7
22.8,9
23.4,10
24,9
24.6,7
25.2,5
25.8,3
26.4,1
